"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1830233965002977777","Sun Sep 01 23:52:46 +0000 2024","0","@NenkMonica @koncektanah @ridwankamil Orang klo bahasanya udah gak konsisten.. Mencla mencle.. Wis ora jelas.... Gak beda jauh nanti kayak mulyono mukidi samsul dll... Hadeuh","1830393393283014936","","NenkMonica","in","","0","0","0","https://x.com/rofik_lido/status/1830393393283014936","3097054754","rofik_lido"
"1830256254062915782","Sun Sep 01 23:51:09 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Berarti dia bukan bertugas utk perbaiki kehidupan rakyat Jakarta....tumbangkan...","1830392984896221294","","BosPurwa","in","Bersama","0","0","0","https://x.com/aaeman7/status/1830392984896221294","155214865","aaeman7"
"1830276640221667768","Sun Sep 01 23:50:24 +0000 2024","0","@BosPurwa @ridwankamil Kalo gitu nyagub di IKN aje sana ","1830392795456061852","","BosPurwa","in","","0","0","0","https://x.com/aliakbarbukhori/status/1830392795456061852","297238693","aliakbarbukhori"
"1830392700069380098","Sun Sep 01 23:50:01 +0000 2024","5","sebenernya Ridwan Kamil ini mau jadi gubernur atau jadi korbid 1 acara kampus ‍️","1830392700069380098","","","in","from the river to the sea","0","0","0","https://x.com/CarmaenDei/status/1830392700069380098","1354967201971793922","CarmaenDei"
"1830131502669316522","Sun Sep 01 23:49:59 +0000 2024","0","@ainunnajib @ridwankamil @pramonoanung Demi Rasa Keadilan Coblos Semua","1830392690804224131","","ainunnajib","in","","0","0","0","https://x.com/AnwarSuyuti/status/1830392690804224131","1631145985681534977","AnwarSuyuti"
"1830345521791385815","Sun Sep 01 23:49:52 +0000 2024","0","@RenoHalim1 @VIVAcoid @ridwankamil Bohongnya kebablasan","1830392663281148361","","RenoHalim1","in","","0","0","0","https://x.com/AbelDiara/status/1830392663281148361","1635064573102534656","AbelDiara"
"1830256254062915782","Sun Sep 01 23:49:34 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Bodoh klo rakyat mau dibodohi sama calon model beginian....!!","1830392587754385463","","BosPurwa","in","","0","0","0","https://x.com/yudho_anggoro/status/1830392587754385463","576922698","yudho_anggoro"
"1830168928456212551","Sun Sep 01 23:48:34 +0000 2024","1","@kumparan @ridwankamil dulu gue pikir ni orang pinter anjir","1830392333692748000","","kumparan","in","Jakarta Capital Region","0","0","0","https://x.com/je_____zus/status/1830392333692748000","1654144569821499397","je_____zus"
"1830120520064680112","Sun Sep 01 23:48:00 +0000 2024","0","@UmarSyadatHsb__ Mirip yg di medan. Wkkwkwkw colek @ridwankamil @bobbynasution_","1830392191115739228","","UmarSyadatHsb__","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/Hendrik66752917/status/1830392191115739228","1235703841904943104","Hendrik66752917"
"1830244516420563264","Sun Sep 01 23:47:34 +0000 2024","1","@Judakusumah1 @tvOneNews @aniesbaswedan @ridwankamil @tomlembong @ReflyHZ @satriohendri PKS juara di Jakarta harapannya suara PKS ke RK - Suswono.","1830392083922014674","","Judakusumah1","in","Indonesia","0","1","0","https://x.com/arifin34533/status/1830392083922014674","1420219650231574533","arifin34533"
"1830256254062915782","Sun Sep 01 23:47:24 +0000 2024","1","@ZaenXYZ @Netizenbisa @BosPurwa @ridwankamil @prabowo C emil kayak mulyono juga janjinya selangit tkg ngibul","1830392042431840565","","ZaenXYZ","in","","0","0","0","https://x.com/Aliarah92129053/status/1830392042431840565","1629061417134620672","Aliarah92129053"
"1830276144559726983","Sun Sep 01 23:47:11 +0000 2024","5","@yusuf_dumdum @pramonoanung @ridwankamil Tampaknya ada yg udah sering banget berjanji sampe2 gak bisa lg narasi janji yg bisa meyakinkan rakyat maka mobil curhat terucap kenapa gak mobil ambulans atau pemadam kebakaran ","1830391987125846278","","yusuf_dumdum","in","INDONESIA","0","0","0","https://x.com/fransiskusjurin/status/1830391987125846278","566014930","fransiskusjurin"
"1830391742606287134","Sun Sep 01 23:46:13 +0000 2024","0","Daripada guru seperti ini mengeluh mending resign saja sebagai guru dan cari pekerjaan lain yg dianggap sesuai dengan yg dia inginkan","1830391742606287134","","","in","","0","0","0","https://x.com/pakar_ai/status/1830391742606287134","1585841318810394625","pakar_ai"
"1830256254062915782","Sun Sep 01 23:45:48 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Banyak bacot tong kosong kok dipilih. Sampah","1830391637689929940","","BosPurwa","in","","0","0","0","https://x.com/xyz07629305/status/1830391637689929940","1620224966116663297","xyz07629305"
"1830233965002977777","Sun Sep 01 23:45:11 +0000 2024","0","@NenkMonica @ridwankamil Asbun di dpn mulyono","1830391483696124144","","NenkMonica","in","","0","0","0","https://x.com/LeilaLylie/status/1830391483696124144","1233539235870699520","LeilaLylie"
"1830391469330608493","Sun Sep 01 23:45:07 +0000 2024","0","Ayo coba dibalas @ridwankamil ","1830391469330608493","","","in","Kota Semarang, Jawa Tengah","0","0","0","https://x.com/m4s4g03s/status/1830391469330608493","2487707222","m4s4g03s"
"1830244516420563264","Sun Sep 01 23:43:36 +0000 2024","0","@tvOneNews knp gak bilang mau maju di Jakarta asalkan mjd cawagubnya Abah @aniesbaswedan ? @ridwankamil @tomlembong @ReflyHZ @satriohendri","1830391087548293348","","tvOneNews","in","NKRI","0","1","0","https://x.com/Judakusumah1/status/1830391087548293348","1603521097827094529","Judakusumah1"
"1830156832628990401","Sun Sep 01 23:42:26 +0000 2024","1","@JhonSitorus_18 @ridwankamil Agak Laen . Kalo orang buru buru mau kerumah sakit bawah anak sakit trus dapatnya ceramah dijalan itu gak bakal masuk ceramahnya yg ada malah emosi T*lol.","1830390791908544845","","JhonSitorus_18","in","","0","0","0","https://x.com/KHijrahh17/status/1830390791908544845","1752502936725504000","KHijrahh17"
"1830276640221667768","Sun Sep 01 23:41:58 +0000 2024","0","@BosPurwa @ridwankamil kalm pisan cawagub..kyknya pasrah doi dijadiin cawagub","1830390673134235822","","BosPurwa","in","","0","0","0","https://x.com/vitagerd33/status/1830390673134235822","1791775984473260033","vitagerd33"
"1830127056384094470","Sun Sep 01 23:41:24 +0000 2024","0","@narkosun @ridwankamil Kelamaan curhat gak masuk kantor dipecat","1830390530133610635","","narkosun","in","","0","0","0","https://x.com/BangSandiiii/status/1830390530133610635","2214179744","BangSandiiii"
"1830256254062915782","Sun Sep 01 23:40:58 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Buzernya RK banyak juga ternyata ","1830390421002105048","","BosPurwa","in","Cibinong, Indonesia","0","0","0","https://x.com/mykatjoenk/status/1830390421002105048","2467244432","mykatjoenk"
"1830143254211502205","Sun Sep 01 23:40:46 +0000 2024","0","@kumparan Pak @ridwankamil kalo memang ada pekerjaannya di domisili masing2 pasti orang-orang juga kerja di domisili masing2 kerjaannya aja ga ada....blm jd gub aja udah ngasih pernyataan yg aneh2 ente jabar aja nol besar salam dr warga bekasi yg gaa pernah tersentuh kerja anda pak","1830390373497418053","","kumparan","in","","0","0","0","https://x.com/aad_psrb/status/1830390373497418053","2896939088","aad_psrb"
"1830256254062915782","Sun Sep 01 23:40:22 +0000 2024","0","@BosPurwa @ridwankamil @prabowo OOO petugas partai. Nyontek Mega","1830390273337340243","","BosPurwa","in","Bali, Indonesia","0","0","0","https://x.com/BerhadiahPulpen/status/1830390273337340243","1369296894137151493","BerhadiahPulpen"
"1830276640221667768","Sun Sep 01 23:39:48 +0000 2024","3","@BosPurwa @ridwankamil RK Bakal Duplikasi Program di Jabar untuk Jakarta Nilai Masalah Kota Hampir Sama https://t.co/iRCJlTKL6A","1830390129795735633","","BosPurwa","in","iNews Tower","16","11","1","https://x.com/officialinews_/status/1830390129795735633","132078023","officialinews_"
"1830382525807739237","Sun Sep 01 23:09:35 +0000 2024","0","@pksjabar @syaikhu_ahmad survey nya cuma 8% ... Semoga demikian... Dan ini kalo terjadi maka akan jadi kekalahan kedua nya @syaikhu_ahmad setelah kalah dulu dari @ridwankamil https://t.co/ffy707Fy4z","1830382525807739237","https://pbs.twimg.com/media/GWbTNRLbMAADOwT.jpg","pksjabar","in","","0","0","0","https://x.com/Lisaamartatara6/status/1830382525807739237","1613446145610772483","Lisaamartatara6"
"1830233965002977777","Sun Sep 01 23:09:21 +0000 2024","0","@NenkMonica @ridwankamil Kayak gitu aja Uda penipu kalian Jokowi bahlil dan Riduan Kamil mana mau masyarakat Indonesia mempercayai pemerintah an Jokowi penipu ulung kalian semuanya IKN 2 bulan Uda kayak Jakarta nggak nya 20 tahun lgi nampak x penipu ulung nya","1830382466726813940","","NenkMonica","in","","0","2","0","https://x.com/HendraS91317142/status/1830382466726813940","1775551856418390016","HendraS91317142"
"1830181302156312800","Sun Sep 01 23:08:31 +0000 2024","0","@detikcom @ridwankamil Inget nasehat orangtua saya dulu... Janganlah banyak omong. Karena banyak omong pasti BANYAK BOHONG salam Waras pak.","1830382256864837733","","detikcom","in","","0","0","0","https://x.com/logika_saia/status/1830382256864837733","1778609483121655808","logika_saia"
"1830256254062915782","Sun Sep 01 23:07:19 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Oh pantes... petugas drop2-an. Katanya biar sefrekuensi sama pemberi tugas. Kalo rakyat jakarta gimane? EGP-lah...","1830381956716216327","","BosPurwa","in","","0","0","0","https://x.com/pwuenax/status/1830381956716216327","28802046","pwuenax"
"1830156832628990401","Sun Sep 01 23:07:02 +0000 2024","0","@JhonSitorus_18 Sepemikiran bang. Ngga nyangka ide seperti ini muncul dari seorang ridwan kamil. Idenya super mgawur","1830381885048168797","","JhonSitorus_18","in","","0","0","0","https://x.com/dianrac007/status/1830381885048168797","1489030081825501189","dianrac007"
"1828239525883322489","Sun Sep 01 23:06:00 +0000 2024","0","@StefanAntonio__ @ridwankamil Elu bukannye tengil dan songong doang tp bego goblok &amp; tolol","1830381624363831468","","StefanAntonio__","in","","0","0","0","https://x.com/Lek_Salah/status/1830381624363831468","1417680636815364096","Lek_Salah"
"1830381511499194661","Sun Sep 01 23:05:33 +0000 2024","0","Janji Ridwan Kamil Tak Libatkan Jakmania saat Nyagub https://t.co/EGsuR2IY7I","1830381511499194661","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1830381511499194661","598959076","20detik"
"1830256254062915782","Sun Sep 01 23:05:27 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Orang2 seperti dia nihh bahayaa banget klo jadi pemimpin rakyat. Orang yang dari hati atas aspirasi rakyat malah dijegal. Dan yang BAHAYA DAN BEGOO ADALAH PARTAINYAA","1830381483187634514","","BosPurwa","in","","0","0","0","https://x.com/hanxpebrxa15500/status/1830381483187634514","1745813114476761088","hanxpebrxa15500"
"1830276640221667768","Sun Sep 01 23:04:23 +0000 2024","1","@BosPurwa @ridwankamil mau kurang menjijikan apa lagi? gara2 @PKSejahtera kita diberikan calon yang kayak kotoran begini... asu","1830381215788220752","","BosPurwa","in","","0","0","0","https://x.com/sazucywa/status/1830381215788220752","1803214043739725824","sazucywa"
"1830233965002977777","Sun Sep 01 23:04:15 +0000 2024","0","@NenkMonica @ridwankamil Sejak eranya mulyono penjabat omongannya pada ngelantur dah hal biasa","1830381182623855100","","NenkMonica","in","","0","0","0","https://x.com/sukri_hans/status/1830381182623855100","1605589443405942784","sukri_hans"
"1830233965002977777","Sun Sep 01 23:04:01 +0000 2024","0","@NenkMonica @ridwankamil di periode kedua nanti dia bilang ikn butuh 200 tahun lagi jkt tetap ibu kota negara","1830381123467362394","","NenkMonica","in","Lubuk Pakam, Indonesia","0","0","0","https://x.com/adongdison/status/1830381123467362394","771930183804805122","adongdison"
"1830233965002977777","Sun Sep 01 23:03:21 +0000 2024","0","@NenkMonica @ridwankamil Inkonsistensi sering tedjadi","1830380956920037756","","NenkMonica","in","","0","0","0","https://x.com/dasco29287/status/1830380956920037756","1819989897731842048","dasco29287"
"1830256254062915782","Sun Sep 01 23:02:49 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Apes banget warga Jakarta kalau sampai si emil yg jadi gubernur.. Wkwkwkwk","1830380821922083242","","BosPurwa","in","Jakarta Capital Region","0","0","0","https://x.com/TaufikA04180145/status/1830380821922083242","1637115771779436544","TaufikA04180145"
"1830380757996740960","Sun Sep 01 23:02:34 +0000 2024","0","Ridwan Kamil dan 12 Gerbong https://t.co/ejb7Fo9oc5 #Opini #12Gerbong #Partaipolitik #PilkadaJakarta #RidwanKamil","1830380757996740960","","","in","Indonesia","0","0","0","https://x.com/KoranMandalaCom/status/1830380757996740960","1387556101","KoranMandalaCom"
"1830233965002977777","Sun Sep 01 23:02:06 +0000 2024","0","@NenkMonica @ridwankamil Loh loh... Gak bahaya tah.... Jgn Smpe investor lari loh pak RK. Nanti smpean di sentil mulyono and the geng kapak loh... Buka aib cuk. Wkekkek","1830380643873657120","","NenkMonica","in","Plat L","0","0","0","https://x.com/NyemilQ/status/1830380643873657120","1608833472780730371","NyemilQ"
"1830256254062915782","Sun Sep 01 23:01:17 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Pede gini roman2nya dia tau bakal menang","1830380436050375048","","BosPurwa","in","Sidoarjo, Jawa Timur","0","0","0","https://x.com/kkrriiuukk/status/1830380436050375048","1157942956659073024","kkrriiuukk"
"1830256254062915782","Sun Sep 01 22:57:51 +0000 2024","10","@BosPurwa @ridwankamil @prabowo Memang cuma pak anies yg layak sih mimpin Jakarta","1830379573776961611","","BosPurwa","in","","0","1","0","https://x.com/raf145388/status/1830379573776961611","1589583253165350912","raf145388"
"1830220656384131469","Sun Sep 01 22:57:13 +0000 2024","16","@kompascom Bukti kerjaan nye si @ridwankamil https://t.co/r0jZiBXZXQ","1830379414225658239","https://pbs.twimg.com/media/GWbQYHuXQAA023h.jpg","kompascom","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/Widi_h2011/status/1830379414225658239","1133696474624086016","Widi_h2011"
"1830276640221667768","Sun Sep 01 22:57:07 +0000 2024","0","@BosPurwa @ridwankamil Nyakitin warga jabar ngga sih sebenernya. Orang kita aja udah ngga percaya dia dari lama ","1830379389223391396","","BosPurwa","in","Bandung, Jawa Barat","0","0","0","https://x.com/pikiranseni/status/1830379389223391396","1315306729236643840","pikiranseni"
"1830050461480812763","Sun Sep 01 22:56:50 +0000 2024","0","@afifahafra79 Bentar lagi kader PKS akan fanatik pada Ridwan Kamil. Akan puja puji setinggi langit. Wkwkwk","1830379315395219838","","afifahafra79","in","","0","0","0","https://x.com/pacemog/status/1830379315395219838","1703865177530396672","pacemog"
"1830256254062915782","Sun Sep 01 22:56:42 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Karena prabowo punya janji sama DM untuk maju di pilkada Jawa Barat klo emil maju di jabar kemungkinan DM kalah telak","1830379282264359354","","BosPurwa","in","","0","0","0","https://x.com/AyahnyaVia01/status/1830379282264359354","1794301988123111424","AyahnyaVia01"
"1830233965002977777","Sun Sep 01 22:54:46 +0000 2024","0","@NenkMonica @ridwankamil He He He ngak konsisten","1830378798078198019","","NenkMonica","in","","0","0","0","https://x.com/Didi_margo/status/1830378798078198019","1603600431825186816","Didi_margo"
"1830222893290230198","Sun Sep 01 22:53:50 +0000 2024","0","@Gank_Of_Petojo @ridwankamil Saya pernah lihat video ini. Kalo di Jakarta berbuat begini akan lain endingnya.","1830378563146776776","","Gank_Of_Petojo","in","","0","0","0","https://x.com/hendriprakoso/status/1830378563146776776","90366076","hendriprakoso"
"1830257969793257636","Sun Sep 01 22:53:38 +0000 2024","0","@frans_surya Program busuk @ridwankamil .....","1830378511355580490","","frans_surya","in","","0","0","0","https://x.com/kangUjangGarut/status/1830378511355580490","1672255605351010304","kangUjangGarut"
"1830168928456212551","Sun Sep 01 22:53:29 +0000 2024","0","@kumparan @ridwankamil Bro we or at least me dont need mobil curhat woy lha. Gua aja males keluar rumah kalo udah saking ruwetnya pikiran","1830378472742769092","","kumparan","in","couch","0","0","0","https://x.com/Somethingigues1/status/1830378472742769092","1068872473171509248","Somethingigues1"
"1830378409341636910","Sun Sep 01 22:53:14 +0000 2024","0","visi misi ridwan kamil ini mirip visi misi calon ketua osis","1830378409341636910","","","in","","0","0","0","https://x.com/ammarkdf/status/1830378409341636910","1027929717775654912","ammarkdf"
"1830256254062915782","Sun Sep 01 22:52:03 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Tuan @ridwankamil Ditugaskan ?. Loe kate Jakarta daerah jajahan ?. Inshaallah yg beginian kagak bakalan dipilih warga Jakarta.","1830378111063736446","","BosPurwa","in","Jakarta Capital Region","0","0","0","https://x.com/kicauJelata/status/1830378111063736446","1603581694598316032","kicauJelata"
"1830373364608930145","Sun Sep 01 22:50:58 +0000 2024","0","@Lisaamartatara6 @ridwankamil Waduh keblabasan","1830377839516119288","","Lisaamartatara6","in","Kota Salatiga","0","0","0","https://x.com/Yudex_8/status/1830377839516119288","216868395","Yudex_8"
"1830222893290230198","Sun Sep 01 22:50:42 +0000 2024","1","@tijabar @ridwankamil Parah banget memang gak pantes jd pemimpin","1830377774546399338","","tijabar","in","Laren, Netherlands","0","0","0","https://x.com/Gank_Of_Petojo/status/1830377774546399338","486650220","Gank_Of_Petojo"
"1830256254062915782","Sun Sep 01 22:50:12 +0000 2024","0","@BosPurwa @ridwankamil @prabowo makin jauh arsitek pencicilan tdak presisi ini tinggal di bandung kerjo dibandung be jangan di jkarta tinggal di solo kerjo di solo be jangan di kalteng biar lebih bahagia. Akang ini ngomong apo apo buang angin be ! https://t.co/b8OC93fxt0","1830377646578110649","https://pbs.twimg.com/media/GWbOw7RbwAALj6R.jpg","BosPurwa","in","Indonesia","0","0","0","https://x.com/Fargus00200873/status/1830377646578110649","878487191386705920","Fargus00200873"
"1830244516420563264","Sun Sep 01 22:49:59 +0000 2024","1","@tvOneNews @ridwankamil @PKSejahtera Sangat mungkin kader PKS level ranting dan cabang sbg ujung tombak penjaringan masa buyar pemilihnya bubar jalan","1830377593188876527","","36Dpib12339","in","","0","0","0","https://x.com/36Dpib12339/status/1830377593188876527","1780126233445195776","36Dpib12339"
"1830276640221667768","Sun Sep 01 22:49:47 +0000 2024","0","@BosPurwa @ridwankamil Narasinya bukan narasi teknokrat tapi bau-bau penjilat. Iya ngak sih ?.","1830377543733829793","","BosPurwa","in","Jakarta Capital Region","0","0","0","https://x.com/kicauJelata/status/1830377543733829793","1603581694598316032","kicauJelata"
"1830222893290230198","Sun Sep 01 22:49:29 +0000 2024","1","@AdamVelcro @ridwankamil Jiaahhhhh","1830377465006748097","","AdamVelcro","in","Laren, Netherlands","0","1","0","https://x.com/Gank_Of_Petojo/status/1830377465006748097","486650220","Gank_Of_Petojo"
"1829489714258485294","Sun Sep 01 22:49:16 +0000 2024","0","@txtdrjkt Cerdas sekali pak @ridwankamil ... sebelum kepilih awali kampanye di bandung saja .","1830377410862485804","","txtdrjkt","in","Rumah makan terdekat","0","0","0","https://x.com/jannotama/status/1830377410862485804","185167250","jannotama"
"1830233965002977777","Sun Sep 01 22:49:11 +0000 2024","2","@NenkMonica @ridwankamil Itulah perbedaan para politisi skrg dengan pak Anies secara kasat mata sangat jauh beda","1830377389182112069","","NenkMonica","in","","0","1","0","https://x.com/LubisLu37148510/status/1830377389182112069","1467013866554986500","LubisLu37148510"
"1830256254062915782","Sun Sep 01 22:41:49 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Masyarakat ini masih saja mengikuti permainan pemerintah. Kalau ikut pemilu apapun hasilnya kalian harus menerima. Mau kalian golput mau mencoblos semua pemilunya sudah terlaksana. Harusnya pemilu ini didelegitimasi karena penyelenggaranya tidak dapat dipercaya","1830375537677828592","","BosPurwa","in","","0","0","0","https://x.com/BriteSmg949/status/1830375537677828592","1736540959335481344","BriteSmg949"
"1830233965002977777","Sun Sep 01 22:41:38 +0000 2024","0","@NenkMonica @ridwankamil emang tolol kan .. si RK tuh . . tengil .. . .","1830375489724440827","","NenkMonica","in","Langit","0","0","0","https://x.com/Samudra_Biru90/status/1830375489724440827","1692932182418001920","Samudra_Biru90"
"1830233965002977777","Sun Sep 01 22:41:31 +0000 2024","0","@NenkMonica @ridwankamil Dia sendiri yg umumkan jangan pernah percaya saya..! https://t.co/TmfAHzkJrY","1830375460620194122","https://pbs.twimg.com/media/GWbMx6nWoAA9rm9.jpg","NenkMonica","in","","0","0","0","https://x.com/ISCo3425978135/status/1830375460620194122","1678170593638903808","ISCo3425978135"
"1830127056384094470","Sun Sep 01 22:39:23 +0000 2024","1","@narkosun @ridwankamil Cuma bgtu ide berpikirnya amit2 dech jadi gubernur di daerah khusus jakarta. Wkwkwkwkwww.w....... Lucunya para calon pemimpin negeri ini.. Mulyono.......mulyono..........mulyono ","1830374924353142861","","narkosun","in","Indonesia","0","0","0","https://x.com/haribanjarnahor/status/1830374924353142861","97382980","haribanjarnahor"
"1830233965002977777","Sun Sep 01 22:38:17 +0000 2024","0","@NenkMonica @ridwankamil Kapan budaya berbohong hilang Dari Indonesia?","1830374648665755873","","NenkMonica","in","","0","0","0","https://x.com/Ambonhelmi8899/status/1830374648665755873","1689223896552337408","Ambonhelmi8899"
"1830276640221667768","Sun Sep 01 22:37:58 +0000 2024","0","@BosPurwa @ridwankamil Palelu","1830374570030952806","","BosPurwa","in","ÜT: -6.272248,106.795676","0","0","0","https://x.com/armeyn_n/status/1830374570030952806","83407709","armeyn_n"
"1830256254062915782","Sun Sep 01 22:37:31 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Ya jdnya karna keinginan Partai bukan Aspirasi Warga yg menginginkan RK ","1830374453358055787","","BosPurwa","in","","0","0","0","https://x.com/Mohd_Aarf/status/1830374453358055787","1756903827524214784","Mohd_Aarf"
"1830276640221667768","Sun Sep 01 22:36:42 +0000 2024","0","@BosPurwa @ridwankamil Wajah pak soeyano itu loh datar banget.","1830374251666579886","","BosPurwa","in","bekasi","0","0","0","https://x.com/diwahono/status/1830374251666579886","212854360","diwahono"
"1830256254062915782","Sun Sep 01 22:36:28 +0000 2024","0","@BosPurwa @ridwankamil @prabowo Jelas ke jakarta bukan karena aspirasi masyarakat... Beda kelas sama politikus mahal...","1830374189842493535","","BosPurwa","in","","0","0","0","https://x.com/sharkasme/status/1830374189842493535","1062541883694444544","sharkasme"
"1830256254062915782","Sun Sep 01 22:36:08 +0000 2024","1","@BosPurwa @ridwankamil @prabowo Boneka","1830374107051147774","","BosPurwa","in","","0","0","0","https://x.com/Deenknowle27171/status/1830374107051147774","1716803186500239360","Deenknowle27171"
"1830276640221667768","Sun Sep 01 22:36:05 +0000 2024","0","@BosPurwa @ridwankamil Ngapain ada pemilu atuh tunjuk aja langsung kalo gt..","1830374096393384163","","BosPurwa","in","Under the beautiful sky","0","0","0","https://x.com/SarahWiendy/status/1830374096393384163","1601211021275766785","SarahWiendy"
"1830276640221667768","Sun Sep 01 22:35:56 +0000 2024","0","@BosPurwa @ridwankamil Pak Anis memang ancaman buat Prabowo dan koalisinya ","1830374056769773910","","BosPurwa","in","","0","0","0","https://x.com/AhmadAs15638204/status/1830374056769773910","1605710048101269504","AhmadAs15638204"
"1830256254062915782","Sun Sep 01 22:35:29 +0000 2024","0","@BosPurwa @ridwankamil @prabowo udah di bilang dia ini jokowi versi pande ngomong tpi salah","1830373942915387899","","BosPurwa","in","","0","0","0","https://x.com/durandura124737/status/1830373942915387899","1765928623524175872","durandura124737"
"1830292121632604320","Sun Sep 01 22:35:20 +0000 2024","0","@NenkMonica Kalau trik strategi siasat pilpres 2024 di pakai utk Pilgub Jakarta @ridwankamil sebenarnya sudah menang kok tak usah ada pilkada Jakarta tinggal tetapkan sebagai pemenang pemilu lawan si anu dari partai anu rampung","1830373904982147143","","NenkMonica","in","","0","0","0","https://x.com/36Dpib12339/status/1830373904982147143","1780126233445195776","36Dpib12339"
